occurrenceID,institutionCode,catalogNumber,scientificName,order,family,genus,specificEpithet,day,month,year,countryCode,stateProvince,decimalLatitude,decimalLongitude,dynamicProperties,occurrenceRemarks,fieldNotes,body mass,body mass ambiguous,body mass units inferred,ear from notch,ear length,ear length units inferred,embryo count,embryo length,embryo size units inferred,forearm length,hind foot length,hind foot length units inferred,hind foot with claw,lactation,life stage,nipple,nipple count,pregnancy,sex,tail length,tail length estimated,tail length units inferred,testicle description,testicle length,testicle size units inferred,testicle width,total length,total length ambiguous,total length estimated,total length units inferred,tragus length,vagina
570c039f-e3e2-466f-80f0-4793d25f94f8,ASU,ASUMAC005332,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,12,5,1970,US,Arizona,33.64019,-111.89026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8099182-8da7-4ccb-8b8c-02c7fa6e4f22,ASU,ASUMAC007933,"Dipodomys deserti Stephens, 1887",Rodentia,Heteromyidae,Dipodomys,deserti,19,10,1975,US,Arizona,33.78767,-114.47728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327ae1c5-99bb-4836-8b4e-a7a6c7c2d067,ASU,ASUMAC003975,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,,,1968,US,Arizona,33.64044,-111.94286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941bbf6d-493d-41dd-b712-6a2a048a9d3f,ASU,ASUMAC005333,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,7,5,1970,US,Arizona,33.54765,-112.03767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fe4d7b4-e75a-445f-b50c-e48a3b88128f,ASU,ASUMAC007906,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,14,11,1975,US,Arizona,33.558759,-111.950636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9b19f54-ddc6-4391-90fe-c2f61962a5f1,ASU,ASUMAC005331,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,9,5,1970,US,Arizona,33.46308,-111.96667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260173c-0a08-4c16-bea5-244f0df83897,ASU,ASUMAC003977,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,22,2,1968,US,Arizona,33.58224,-112.03059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1719017-1989-4034-8319-0d5985158cd9,ASU,ASUMAC006602,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,8,10,1976,US,Arizona,33.321613,-111.928193,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be29a48d-57bb-4110-bc37-117373d79163,ASU,ASUMAC005334,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,7,5,1970,US,Arizona,33.54774,-112.03791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc63bdae-9c00-4f45-85ef-536b08b7c78a,ASU,ASUMAC003976,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,27,2,1968,US,Arizona,33.6404,-111.94283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8f2c22c-ec18-4837-ab27-6ccec96e4077,ASU,ASUMAC003979,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,15,3,1968,US,Arizona,33.79923,-112.02485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c5c935-ce87-4ed2-a53c-2686b3bdad0f,ASU,ASUMAC005325,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,13,5,1970,US,Arizona,33.37084,-111.97459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89184188-b9db-4594-a1d3-ba2a9bc16730,ASU,ASUMAC007935,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,4,10,1975,US,Arizona,33.70649,-114.47702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d56f8411-59de-45da-a4bb-6576887ba57d,ASU,ASUMAC006601,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,1,10,1976,US,Arizona,33.321613,-111.928193,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b25474-1c8e-46f1-a64b-2155f61f9aa8,ASU,ASUMAC003970,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,13,6,1967,US,Arizona,33.46206,-111.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c5722f-da8c-42e4-a020-97245250baef,ASU,ASUMAC007934,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,28,9,1975,US,Arizona,33.694366,-114.492312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87f42ae9-2f0d-4ea4-aedf-1947e7dc1fe9,ASU,ASUMAC006600,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,1,10,1976,US,Arizona,33.321613,-111.928193,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f88c2764-01a1-42a0-aa5e-ae72671c2267,ASU,ASUMAC006599,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,14,4,1975,US,Arizona,33.54509,-112.2269,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a51ae3c4-3c95-454b-b072-ee033c789e20,ASU,ASUMAC007931,"Onychomys torridus (Coues, 1874)",Rodentia,Cricetidae,Onychomys,torridus,8,11,1975,US,Arizona,33.80948,-114.47722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9b11781-3a91-4ab7-a8df-5e64483fb578,ASU,ASUMAC005324,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,28,4,1970,US,Arizona,33.45427,-111.94674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ec71aea-ddf5-4f3f-b9cd-56dca823474e,ASU,ASUMAC006597,"Microtus pinetorum (Le Conte, 1830)",Rodentia,Cricetidae,Microtus,pinetorum,25,1,1981,US,Louisiana,32.54428,-92.61363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598b2fa7-5dc1-4b96-9206-ce9a51d06794,ASU,ASUMAC007932,"Macrotus californicus Baird, 1858",Chiroptera,Phyllostomidae,Macrotus,californicus,26,10,1975,US,Arizona,34.29579,-114.08812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bc002e2-a271-4f31-9eb1-ac013ab47d54,ASU,ASUMAC005327,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,24,4,1970,US,Arizona,33.72412,-112.04703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f78c922a-3efe-4466-a626-e893c780c4c6,ASU,ASUMAC006598,"Microtus pinetorum (Le Conte, 1830)",Rodentia,Cricetidae,Microtus,pinetorum,2,2,1981,US,Louisiana,32.54384,-92.61395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63e1fdd8-a956-41b2-a49b-5113a0a38e35,ASU,ASUMAC007930,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,8,11,1975,US,Arizona,33.80944,-114.47732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d9ee51-90d4-4cdb-9be3-7b990bc23ea7,ASU,ASUMAC003973,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,24,3,1968,US,Arizona,33.77775,-111.97781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656ea3cc-d78b-4c29-8e47-3f11ee8bcb6c,ASU,ASUMAC006596,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,5,10,1974,US,Arizona,33.90169,-114.50681,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c89e7ad-ffe1-4815-ab55-a176ecb75cdb,ASU,ASUMAC005326,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,13,5,1970,US,Arizona,33.37073,-111.97461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b611a028-ea45-4a9d-9f53-e10ce64d1380,ASU,ASUMAC003974,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,22,3,1968,US,Arizona,33.41829,-112.02141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791b499a-8472-4eaa-8fd3-1be6f8794713,ASU,ASUMAC005329,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,6,4,1970,US,Arizona,33.35569,-111.99452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83d9f4fb-26f2-4629-bddd-5eb85a8d9a33,ASU,ASUMAC006594,"Geomys bursarius (Shaw, 1800)",Rodentia,Geomyidae,Geomys,bursarius,9,12,1980,US,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d35d28e-770a-49c6-bdf7-0864f0075d18,ASU,ASUMAC007929,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,16,11,1975,US,Arizona,33.87839,-114.45754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a655375-6ce4-440e-a53a-82980f325ae2,ASU,ASUMAC003971,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,23,2,1968,US,Arizona,33.30512,-112.01452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37d3fccd-e12f-4e88-8d46-96c926ec289d,ASU,ASUMAC005328,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,16,5,1970,US,Arizona,33.36192,-111.96579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9097338-56fb-4e5d-af29-329d8b6477bf,ASU,ASUMAC007938,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,28,9,1975,US,Arizona,33.694366,-114.492312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a7f7f57-b66c-4ca5-95f7-873a8083d288,ASU,ASUMAC007937,"Chaetodipus penicillatus (Woodhouse, 1852)",Rodentia,Heteromyidae,Chaetodipus,penicillatus,4,10,1975,US,Arizona,33.70577,-114.47702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f91fe99-7584-43e4-b572-2e223dbb510e,ASU,ASUMAC003972,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,24,3,1968,US,Arizona,33.77747,-111.97781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53a39df9-8915-41f2-ba27-2ffb6d5bba57,ASU,ASUMAC007939,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,28,9,1975,US,Arizona,33.694366,-114.492312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da2679aa-3095-466c-815b-63e566efde8c,ASU,ASUMAC006605,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,3,11,1976,US,Arizona,33.347008,-112.084586,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a5fca62-3cf0-4d9f-9a36-eee01c8b61c5,ASU,ASUMAC006604,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,3,11,1976,US,Arizona,33.347008,-112.084586,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd34dbf0-5e72-4628-828c-f6ba5e5c684f,ASU,ASUMAC006603,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,8,10,1976,US,Arizona,33.321613,-111.928193,,FIELD DATA ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cec6183-e06d-4a12-9a5b-9fa9b73bf2f1,ASU,ASUMAC005321,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,4,5,1970,US,Arizona,33.45429,-111.94669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cda5bc1-ebee-4d94-b47b-3b33314b8100,ASU,ASUMAC007936,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,5,10,1975,US,Arizona,33.7062,-114.47702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a660e9d8-96db-4e52-84a9-2ddbc6e2b511,ASU,ASUMAC003966,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,26,2,1968,US,Arizona,33.51592,-111.6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4b5455-0268-40ab-8af6-cd0a965170c2,ASU,ASUMAC005319,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,1,5,1970,US,Arizona,33.64036,-111.91883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5596c38-4517-421a-9bc7-19992f4ca43e,ASU,ASUMAC003967,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,1,7,1967,US,Arizona,33.58203,-111.89382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f91165-aa7e-45af-b08a-be6904937f4b,ASU,ASUMAC005320,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,1,5,1970,US,Arizona,33.64035,-111.91886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090ce37-779e-43b3-a74d-f02aff81568a,ASU,ASUMAC005322,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,4,5,1970,US,Arizona,33.4543,-111.94672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245107fe-6742-4dcd-b362-b7ce615e98de,ASU,ASUMAC003964,"Neotoma mexicana Baird, 1855",Rodentia,Cricetidae,Neotoma,mexicana,10,8,1967,US,Arizona,34.03304,-110.84362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35bbc134-61c9-4360-971b-a5fc7dab2d99,ASU,ASUMAC005323,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,28,4,1970,US,Arizona,33.4543,-111.94665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7c09bf-d2e4-4a1c-a0b6-fcfb9a54c8af,ASU,ASUMAC003965,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,20,4,1968,US,Arizona,33.00182,-111.38703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353d006-c592-4a28-bfd6-8c1a115a0ace,ASU,ASUMAC006588,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,18,2,1980,US,Arizona,33.46242,-111.55022,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a534c0d0-d03c-4db7-ae9e-907af6b7961e,ASU,ASUMAC003968,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,1,7,1967,US,Arizona,33.66546,-111.66778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f21bd47b-c6a0-4559-9f48-2c2b77d0fc41,ASU,ASUMAC006591,"Thomomys talpoides (Richardson, 1828)",Rodentia,Geomyidae,Thomomys,talpoides,30,9,1974,US,Colorado,37.37832,-107.85358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd428e1-01d8-42b9-9cda-d51cd653f9db,ASU,ASUMAC003969,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,1,7,1967,US,Arizona,33.63647,-111.66675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f51dd553-a219-4599-ae53-bf21453f27f6,ASU,ASUMAC006590,"Neotamias quadrivittatus (Say, 1823)",Rodentia,Sciuridae,Tamias,quadrivittatus,30,9,1974,US,Colorado,37.37829,-107.85383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dbcbd09-aa6c-4249-9e1d-e195665a8aec,ASU,ASUMAC007925,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,1,4,1978,US,Arizona,31.542872,-110.514526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139d46d-63c0-4604-8061-9c7c012bfac0,ASU,ASUMAC007924,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,18,3,1978,US,Arizona,35.020131,-111.399279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789eb40-66ee-4e59-ba55-0287899ae7db,ASU,ASUMAC006589,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,23,3,1980,US,Arizona,33.54777,-111.59083,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b5c1fca-eae2-4c12-ab21-76030ee1c5ce,ASU,ASUMAC003962,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,30,4,1968,US,Arizona,33.51565,-111.67431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcac6a53-d29b-43de-9d2c-b22dd2de9f87,ASU,ASUMAC007923,"Dipodomys Gray, 1841",Rodentia,Heteromyidae,Dipodomys,,30,3,1978,US,Arizona,31.57234,-109.66817,,"MUMMIFIED, ""MOTH"" LARVAE IN SKULL JAR; FRONT LEGS BROKEN",,,,,,,,,,,,,,,,larvae,,,,,,,,,,,,,,,,,
66d9362f-5a0b-4c4f-89eb-70bac9a8d8f0,ASU,ASUMAC005314,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,12,5,1970,US,Arizona,33.45429,-111.94669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4adca913-6e8e-4468-bdac-99f11d099b02,ASU,ASUMAC007922,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,29,3,1978,US,Arizona,31.5725,-109.66817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734123b-2ab9-4339-a354-f62af2a6df85,ASU,ASUMAC006587,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,7,2,1980,US,Arizona,33.42068,-111.91343,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1c3733-4e28-4a44-bb24-eb1c1e5ffe04,ASU,ASUMAC007921,"Peromyscus Gloger, 1841",Rodentia,Cricetidae,Peromyscus,,29,3,1978,US,Arizona,33.109433,-109.286319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c1e6d2b-b615-4c55-86a0-98d0588ff7ed,ASU,ASUMAC007919,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,17,5,1975,US,Arizona,32.70068,-109.78638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431894c5-b19b-4364-bd5a-ad09a8bd69dc,ASU,ASUMAC003961,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,7,5,1968,US,Arizona,33.51553,-111.67429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589edcc6-48cd-40ce-be77-afbb2ca6fb1e,ASU,ASUMAC006586,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,7,2,1980,US,Arizona,33.42091,-111.91356,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d7e482b-a815-4f6f-9544-0ced90408b66,ASU,ASUMAC005316,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,12,5,1970,US,Arizona,33.45426,-111.9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c53d4d-504a-4449-9a70-8230d3727521,ASU,ASUMAC007920,"Peromyscus Gloger, 1841",Rodentia,Cricetidae,Peromyscus,,27,3,1978,US,Arizona,32.893729,-109.478373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce30b221-da93-4445-86f6-f75870b5d5ed,ASU,ASUMAC006583,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,28,11,1975,US,California,32.79721,-114.61252,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c49a98c6-ce8e-4604-a412-94bce227a44e,ASU,ASUMAC006585,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,11,6,1975,US,Arizona,33.10175,-111.15756,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e584cae1-1499-4796-b51e-0d00c0aa6378,ASU,ASUMAC005315,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,12,5,1970,US,Arizona,33.45421,-111.94671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4fdb5bf-04ef-4a0f-977a-8885209980ea,ASU,ASUMAC003963,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,7,5,1968,US,Arizona,33.51574,-111.67422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb2bc19-2159-4d16-a62c-dea0bad982db,ASU,ASUMAC006584,"Callospermophilus lateralis (Say, 1823)",Rodentia,Sciuridae,Callospermophilus,lateralis,31,8,1975,US,Arizona,33.77836,-109.53753,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad45f043-bb6c-4f58-9209-8ec0777938dd,ASU,ASUMAC005318,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,1,5,1970,US,Arizona,33.64029,-111.91884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f140e169-a8b0-4002-b1a5-9d3708dc96ed,ASU,ASUMAC003960,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,5,1968,US,Arizona,33.30515,-112.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788c0e51-1f0d-40a2-922f-b6d6a69e0441,ASU,ASUMAC007918,"Chaetodipus penicillatus (Woodhouse, 1852)",Rodentia,Heteromyidae,Chaetodipus,penicillatus,18,10,1975,US,Arizona,33.652555,-111.91684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a46c4ee8-4da7-44a7-b8ac-4425a3faa790,ASU,ASUMAC005317,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,1,5,1970,US,Arizona,33.64026,-111.91886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e6407d8-7cb9-4686-a839-fbb8adf3e2b2,ASU,ASUMAC007928,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,19,3,1978,US,Arizona,35.056947,-111.464111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf14805d-f9cb-4bb3-bc40-1241a5700381,ASU,ASUMAC006592,"Perognathus flavus Baird, 1855",Rodentia,Heteromyidae,Perognathus,flavus,10,11,1974,US,Arizona,33.3589,-112.13481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accbfc77-e84a-44ca-b9c5-cb443b534f5b,ASU,ASUMAC006593,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,9,3,1980,US,Arizona,33.42121,-111.89467,,Field data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e703905-85a5-43fe-9591-7b500e1afe8a,ASU,ASUMAC003999,"Microtus mexicanus (Saussure, 1861)",Rodentia,Cricetidae,Microtus,mexicanus,9,3,1968,US,Arizona,34.36026,-111.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96c0742d-34cb-40fe-827e-eed5b25aa702,ASU,ASUMAC003997,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,29,4,1968,US,Arizona,33.57994,-112.32455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ecfbab-e217-45d5-b75b-27e6c8882e45,ASU,ASUMAC007927,"Perognathus Wied-Neuwied, 1839",Rodentia,Heteromyidae,Perognathus,,31,3,1978,US,Arizona,31.33659,-109.2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00e1809-355c-4dbd-a642-0528303ef05c,ASU,ASUMAC005354,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,24,4,1970,US,Arizona,33.64022,-112.08707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd9e5bd-48e8-4880-9b3f-c741a38255e2,ASU,ASUMAC007926,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,18,3,1978,US,Arizona,35.020131,-111.399279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958928e4-fb9a-4db9-aad5-7f2048b5c72b,ASU,ASUMAC005355,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,7,3,1971,US,Arizona,33.42594,-111.56342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008d8a84-c2b9-499b-86b8-e69cb0ddeecf,ASU,ASUMAC003998,"Dipodomys deserti Stephens, 1887",Rodentia,Heteromyidae,Dipodomys,deserti,29,4,1968,US,Arizona,33.58,-112.32463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f996bece-f546-4d92-92c1-ec74e8794f9c,ASU,ASUMAC005346,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,24,4,1970,US,Arizona,33.64018,-112.0828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c75ad1c4-74ba-4cc8-ba36-36b4a43b9ca7,ASU,ASUMAC003991,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,3,5,1968,US,Arizona,33.35551,-111.97163,,THERE ARE 2 SKINS AND 2 SKULLS ALL LABELED ASU 3991 (DRAWER 7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
